Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
ho_22/t_trivia2	The art movement of Fauvism originated in Paris. André Derain and Henri Matisse led the movement, which lasted only from 1905 to 1908.	In Paris entstand die Kunstrichtung Fauvismus. Angeführt wurde sie von André Derain und Henri Matisse, war aber nur von kurzer Dauer, nämlich von 1905 bis 1908.	El movimiento artístico del Fauvismo tiene su origen en París. André Derain y Henri Matisse fueron quienes lideraron esta movimiento, que tan solo duró de 1905 a 1908.	Le mouvement artistique du fauvisme trouve ses origines à Paris. André Derain et Henri Matisse ont été les meneurs de ce mouvement qui n’a duré que de 1905 à 1908.	La corrente artistica del Fauvismo ebbe origine a Parigi. André Derain e Henri Matisse erano a capo del movimento che durò solo dal 1905 al 1908.	De kunststroming Fauvisme komt oorspronkelijk uit Parijs. André Derain en Henri Matisse leidden de stroming die van 1905 tot 1908 duurde.	O movimento artístico do Fauvismo teve origem em Paris. André Derain e Henri Matisse lideraram o movimento, que durou somente de 1905 a 1908.																		1632380463105
ho_22/t_trivia3	Pablo Picasso first developed the art movement of cubism while he was living in Paris. Picasso’s first version of cubism was known as Analytic cubism, which emerged in 1909.	Während Pablo Picasso in Paris lebte, begründete er den Kubismus. Picassos erste Version des Kubismus wurde analytischer Kubismus genannt und geht auf das Jahr 1909 zurück.	Pablo Picasso desarrolló por primera vez el movimiento del cubismo durante su estancia en París. La primera versión del cubismo de Picasso fue llamada Cubismo analítico, y surgió en 1909.	Pablo Picasso a développé l’art du cubisme alors qu’il vivait à Paris. La première phase du cubisme de Picasso était connue sous le nom de cubisme analytique, et a émergé en 1909.	Pablo Picasso fu il primo a sviluppare la corrente artistica del Cubismo mentre viveva a Parigi. La prima versione del cubismo di Picasso si chiamava cubismo analitico ed emerse nel 1909.	Pablo Picasso ontwikkelde de kunststroming kubisme toen hij in Parijs woonde. Picasso’s eerste versie van kubisme werd ook wel Analytisch kubisme genoemd en ontstond in 1909.	Pablo Picasso desenvolveu o movimento artístico do Cubismo quando morou em Paris. A primeira versão era conhecida como cubismo analítico, e surgiu em 1909.																		1632380463105
ho_22/t_trivia4	The Louvre in Paris is the second-largest art museum in the world. The museum has about 35,000 works on display, and about 515,000 more in storage.	Der Pariser Louvre ist das zweitgrößte Kunstmuseum der Welt. Dort sind etwa 35.000 Kunstwerke ausgestellt; 515.000 weitere sind eingelagert.	El Louvre de París es el segundo museo de arte más grande del mundo. El museo cuenta con unas 35.000 obras en exposición, y unas 515.000 más guardadas.	Le Louvre est le deuxième musée d’arts le plus grand du monde.Environ 35 000 œuvres y sont exposées et 515 000 autres stockées.	Il Louvre di Parigi è il secondo maggiore museo d'arte del mondo. Vi sono esposte circa 35.000 opere e altre 515.000 sono ancora nei depositi.	Het Louvre in Parijs is het tweede grootste museum ter wereld. Het heeft ongeveer 35.000 werken tentoongesteld, met nog eens 515.000 werken in het depot.	O Louvre de Paris é o segundo maior museu de arte do mundo. Tem quase 35.000 obras em exibição e aproximadamente mais 515.000 armazenadas.																		1632380463105
ho_22/t_trivia5	The Louvre in Paris is the most visited museum in the world. Some of the most famous works on display at the Louvre include the Venus de Milo and the Mona Lisa.	Der Pariser Louvre ist das meistbesuchte Museum der Welt. Unter den berühmtesten im Louvre ausgestellten Kunstwerken befinden sich unter anderem die Venus von Milo und die Mona Lisa.	El Louvre de París es el museo más visitado del mundo. Entre las obras más famosas expuestas en el Louvre se encuentran la Venus de Milo y la Mona Lisa.	Le Louvre est le musée qui accueille le plus de touristes chaque année au monde. Certaines des œuvres les plus connues y sont exposées, comme la Vénus de Milo et La Joconde.	Il Louvre di Parigi è il museo più visitato del mondo. Alcune delle opere esposte tra le più famose sono la Venere di Milo e La Gioconda.	Het Louvre in Parijs is het best bezochte museum ter wereld. De beroemdste werken die hier worden tentoongesteld, zijn onder andere de Venus van Milo en de Mona Lisa.	O Louvre de Paris é o museu mais visitado do mundo. Algumas das obras mais famosas em exibição incluem a Vênus de Milo e a Mona Lisa.																		1632380463105
ho_23/t_trivia1	The most famous English-language bookshop in Paris is Shakespeare & Company. Though the store continues to exist today, the flagship store made by Sylvia Beach closed in 1941.	Der berühmteste englischsprachige Buchladen in Paris ist "Shakespeare & Company". Den Laden gibt es zwar bis heute, doch der ursprüngliche Laden von Sylvia Beach schloss im Jahr 1941.	La librería de habla inglesa más famosa de París es la Shakespeare & Company. Aunque la librería sigue existiendo hoy en día, el establecimiento insignia de Sylvia Beach cerró en 1941.	À Paris, la plus célèbre librairie spécialisée dans la littérature anglaise est Shakespeare & Company. Même si la boutique existe encore, le magasin phare créé par Sylvia Beach a fermé ses portes en 1941.	La più famosa libreria di lingua inglese a Parigi è la Shakespeare & Company. Sebbene una libreria simile continui a esistere ancora oggi, il negozio originale aperto da Sylvia Beach fu chiuso nel 1941.	De beroemdste Engelstalige boekenwinkel van Parijs is Shakespeare & Company. Hoewel de winkel nog bestaat, is de vlaggenschipwinkel van Silvia Beach in 1941 gesloten.	A livraria de idioma inglês mais famosa de Paris é a Shakespeare & Company. Embora ainda exista atualmente, a livraria principal inaugurada por Sylvia Beach fechou em 1941.																		1632380463105
ho_23/t_trivia2	During the French Revolution, the Pantheon in Paris became a mausoleum for distinguished French citizens. Among those interred in the Pantheon are Victor Hugo and Marie Curie.  	Während der Französischen Revolution wurde das Pariser Panthéon zu einem Mausoleum berühmter französischer Persönlichkeiten. Unter anderem sind im Panthéon Victor Hugo und Marie Curie beigesetzt.  	Durante la Revolución francesa, el Panteón de París se convirtió en un mausoleo para ciudadanos franceses destacados. Entre los enterrados en el Panteón se encuentran Victor Hugo y Marie Curie.	Lors de la révolution française, le Panthéon de Paris est devenu un mausolée pour les citoyens français les plus célèbres. Ainsi, Victor Hugo et Marie Curie, entre autres personnalités, y sont enterrées.	Durante la Rivoluzione francese il Pantheon di Parigi divenne un mausoleo per cittadini francesi famosi. Tra questi sono sepolti nel Pantheon Victor Hugo e Marie Curie.  	Tijdens de Franse Revolutie werd het Panthéon van Parijs een mausoleum van vooraanstaande Fransen. Hier liggen onder andere Victor Hugo en Marie Curie begraven.	Durante a Revolução Francesa, o Panteão de Paris se tornou mausoléu de ilustres cidadãos franceses. Entre aqueles que foram enterrados no local estão Victor Hugo e Marie Curie.  																		1632380463105
ho_23/t_trivia3	The first book printed in France was published in Paris. This book was entitled “Epistolae,” and it was written by an Italian grammarian named Gasparius de Bergamo.	Das erste in Frankreich gedruckte Buch wurde in Paris veröffentlicht. Das Buch trug den Titel "Epistolae" und wurde von einem italienischen Grammatiklehrer namens Gasparino Barzizza verfasst.	El primer libro imprimido en Francia se publicó en París. El título del libro era «Epistolae», y fue escrito por un gramático italiano llamado Gasparius de Bergamo.	Le premier livre imprimé en France a été publié à Paris. L’ouvrage s’intitulait « Epistolae » et il a été rédigé par le grammairien italien Gasparius de Bergamo. 	Il primo libro stampato in Francia venne pubblicato a Parigi. S'intitolava "Epistolae" ed era scritto dal grammatico italiano Gasparius de Bergamo.	Het eerste boek dat in Frankrijk werd gedrukt, werd uitgegeven in Parijs. Het heette ‘Epistolae’ en was geschreven door de Italiaanse grammaticus Gasparinus de Bergamo.	O primeiro livro impresso na França foi publicado em Paris. Seu título é "Epistolae", e foi escrito pelo gramático italiano Gasparius de Bergamo.																		1632380463105
ho_23/t_trivia4	The 9th largest library in the world is located in Paris. This library is the Bibliothèque nationale de France, which originated from the royal library created by King Charles V.	In Paris befindet sich die neuntgrößte Bibliothek der Welt. Dabei handelt es sich um die "Bibliothèque nationale de France", die aus der von König Karl V. ins Leben gerufenen königlichen Bibliothek hervorgegangen ist.	La novena biblioteca más grande del mundo se encuentra en París. Esta biblioteca es la Bibliothèque nationale de France, que tiene su origen en la biblioteca real creada por el rey Carlos V.	La 9e bibliothèque la plus grande du monde se trouve à Paris. Il s’agit de la Bibliothèque nationale de France, et elle doit ses origines à la bibliothèque royale créée par le roi Charles V.	La nona biblioteca più grande del mondo si trova a Parigi. Si tratta della Bibliothèque nationale de France, che sorse dalla biblioteca reale creata da re Carlo V.	De negende grootste bibliotheek ter wereld staat in Parijs. Dit is de Bibliothèque Nationale de France, die een afdeling is van de koninklijke bibliotheek van koning Karel V.	A 9ª maior biblioteca do mundo está em Paris. É a Bibliothèque Nationale de France, que foi originada a partir da biblioteca real criada pelo Rei Carlos V.																		1632380463105
ho_23/t_trivia5	The oldest stone bridge in Paris is the Pont Neuf. King Henry IV ordered the construction of the bridge in 1578. The bridge’s name ironically means “New Bridge.”	Die älteste Brücke aus Stein in Paris ist die Pont Neuf. Im Jahr 1578 gab König Heinrich III. den Bau der Brücke in Auftrag. Ironischerweise bedeutet ihr Name "Neue Brücke".	El puente de piedra más antiguo de París es el Pont Neuf. El rey Enrique IV ordenó su construcción en 1578. Irónicamente, el nombre del puente significa «Puente nuevo».	Le plus ancien pont en pierre de Paris est le Pont Neuf. Le roi Henri IV a commandé sa construction en 1578.	Il ponte di pietra più antico di Parigi è il Pont Neuf. Re Enrico IV ne aveva ordinato la costruzione nel 1578. Per assurdo il nome del ponte significa "Ponte nuovo".	De oudste stenen brug in Parijs is de Pont Neuf. Koning Hendrik IV gaf de opdracht voor de bouw van de brug in 1578. De naam van de brug betekent ironische genoeg ‘nieuwe brug’.	A Pont Neuf é a ponte de pedra mais antiga de Paris. O Rei Henrique IV ordenou a construção da ponte em 1578, e seu nome ironicamente significa "Ponte Nova".																		1632380463105
ho_24/t_trivia1	As of 2020, Paris was the city with the 2nd-most Michelin-starred restaurants in the world, right after Tokyo. Paris had 119 Michelin-starred restaurants, 10 of which had 3 Michelin Stars.	Im Jahr 2020 war Paris nach Tokio die Stadt mit den meisten Michelin-Sternerestaurants weltweit. In Paris gab es 119 Michelin-Sternerestaurants, und zehn von ihnen hatten drei Sterne.	En 2020, París fue la segunda ciudad con más restaurantes con estrella Michelín del mundo, por detrás de Tokio. París contaba con 119 restaurantes con estrella Michelín, 10 de los cuales ostentaban 3 estrellas Michelín.	En 2020, Paris comptait le plus grand nombre de restaurants comportant 2 étoiles au Guide Michelin, juste après Tokyo. À Paris, il y avait 119 restaurants étoilés, dont 10 dotés de 3 étoiles.	A partire dal 2020 Parigi è stata la seconda città nel mondo con più ristoranti stellati secondo la guida Michelin, subito dopo Tokyo. Parigi aveva 119 ristoranti stellati, 10 dei quali avevano ricevuto 3 stelle Michelin.	Sinds 2020 is Parijs de stad met de op één na meeste restaurants met een Michelinster ter wereld, vlak na Tokio. Parijs had 119 restaurants met Michelinsterren, waarvan er tien maar liefst drie sterren hadden.	Em 2020, Paris era a cidade com o segundo restaurante com mais estrelas Michelin do mundo, o primeiro ficava em Tóquio. A capital francesa tinha 119 restaurantes com estrelas Michelin, dos quais 10 tinham 3 estrelas.																		1632380463105
