Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
chap04_convo_01/248765FB-4533AF5C-E651889C-AA9E21B0	Your middle school friend?	Dein Freund aus der Unterstufe?	¿Tu amigo del colegio?	Ton ami du collège ?	Il tuo compagno delle medie?	Je vriend van de brugklas?	Seu amigo do colégio?																		1632368612828
chap04_convo_01/3476AC61-4DFE5D68-95E3B299-350B8936	Yeah. I told you he moved to Paris... He wants to show us around.	Ja, ich hatte dir doch erzählt, dass er nach Paris gezogen ist ... Er will uns die Stadt zeigen.	Sí. Te conté que se había mudado a París... Quiere hacernos de guía.	Oui. Je t’ai dit qu’il avait déménagé à Paris... Il aimerait nous faire visiter la ville.	Sì. Ti avevo detto che si era trasferito a Parigi... Vuole farci fare un giro della città.	Ja. Hij is naar Parijs verhuisd. Hij wil ons wel een rondleiding geven.	Isso. Já tinha falado que se mudou para Paris... Ele quer nos mostrar as redondezas.																		1632368612828
chap04_convo_01/79C82C7A-4D27CFA4-3ADA0693-A93BC842	That’s awesome! A local expert!	Das ist fantastisch! Ein Einheimischer, der sich hier auskennt!	¡Genial! ¡Un experto local!	Fantastique ! Un expert local !	Ma è stupendo! Un esperto del luogo!	Super! Een lokale deskundige.	Que legal! Alguém que conhece a região!																		1632368612828
chap04_convo_01/81B5DD97-44CE31E2-1835B482-287AC37D	Actually, hold that thought. My stomach’s growling.	Moment, behalten wir das kurz im Hinterkopf. Mein Magen grummelt ganz schrecklich.	Bueno, antes de nada creo que deberíamos comer; me ruge el estómago.	Tu sais quoi, on en reparlera plus tard. J’ai une faim de loup.	In realtà tieni per te quel pensiero. Io ho lo stomaco in subbuglio.	Momentje, hoor. Mijn maag knort.	Mas antes preciso comer algo.																		1632368612828
chap04_convo_01/D0F01094-4C73E767-8838AD9A-CE7A4EC5	Hey, this place is nice. Le Fromagerie de Monique. Didn’t Tayo recommend this place to us? The cheese shop?	He, der Laden ist toll. La Fromagerie de Monique. Hatte uns den nicht Tayo empfohlen? Er erwähnte doch einen Käseladen?	Qué bonito es este lugar. Le Fromagerie de Monique. ¿No fue este el lugar que nos recomendó Tayo? ¿La quesería?	Hé, cet endroit est superbe. La Fromagerie de Monique. Ce n’est pas l’endroit que nous avait recommandé Tayo ?	Ehi, questo posto è carino. Le Fromagerie de Monique. Non era questo il posto che ci aveva consigliato Tayo? Il negozio di formaggi?	Dit is mooi. Le Fromagerie de Monique. Had Tayo het hier niet over? De kaaswinkel?	Ei, esse lugar parece legal. Le Fromagerie de Monique. Não é uma das recomendações de Tayo? A loja de queijo?																		1632368612828
chap04_convo_01/5A693352-4A10FBA1-53AA6B96-80F0CC5D	… You’re really happy about this, aren’t you?	Dich macht das wirklich lustig, was?	Qué contenta te veo, ¿no?	... Eh bien, te voilà très enthousiaste, non ?	... sei molto contenta di questo, vero?	Je geniet echt met volle teugen, of niet?	...Você está mesmo curtindo, né?																		1632368612828
chap04_convo_01/140E4A2C-4D2282E4-80EAA7B2-7A3B0D9B	How can I not be? Mom, <b>It’s cheese</b>!	Wie kann es das denn bitte nicht? Mama, <b>wir reden hier über Käse</b>!	¿Cómo no iba a estarlo? ¡Mamá, <b>es queso</b>!	Comment ne pas l’être ? Maman, c’est du <b>fromage</b> !	Come potrei non esserlo? Mamma, <b>è formaggio</b>!	Dat kan toch niet anders? Mam, <b>al die kaas</b>!	Como não curtiria? Mãe, <b>é queijo</b>!																		1632368612828
chap04_convo_01/5BE41C79-47A38BAD-EA6781A0-4A800149	Fine, fine. Let’s discuss the plan over some dairy, then.	Also gut. Dann lass uns den Plan in der Gesellschaft von einigen Milchprodukten besprechen.	Vale, vale. Echaremos un ojo al plan con un poco de queso.	Très bien, très bien. Parlons de notre article en dégustant un peu de fromage, dans ce cas.	Bene, bene. Discuteremo del piano davanti ai latticini, allora.	Goed dan. Laten we ons plan bespreken met wat zuivel erbij.	Tudo bem, tá bom. Então vamos pensar em algo relacionado a laticínios.																		1632368612828
chap04_convo_01/AFFB1586-4FA7E515-4C4AA990-0429E2CD	You little cheese monster.	Du kleines Käsemonster.	Eres un monstruito del queso.	Petit monstre dévoreur de fromage !	Mostriciattolo mangia-formaggio.	Klein kaasmonstertje.	Sua pequena devoradora de queijo.																		1632368612828
chap04_convo_01/A802E365-4126B24B-01A8F19D-F1CFD9E9	Love you, mom!	Ich hab dich lieb, Mama!	¡Te quiero, mama!	Je t'aime, maman !	Ti voglio bene, mamma!	Hou van je, mam.	Te amo, mamãe!																		1632368612828
chap04_convo_01/768562FC-44387FAF-8BE7DF9E-837C6DAA	Bonjour, mademoiselle!	Bonjour, Mademoiselle!	Bonjour, mademoiselle!	Bonjour, mademoiselle.	Bonjour, mademoiselle!	Bonjour, mademoiselle!	Bonjour, mademoiselle!																		1632368612828
chap04_convo_01/D219677E-4CBF6B9B-452C9591-AD467DDB	O-oh! Bonjour to you too, miss.	O-oh! Bonjour auch dir.	¡Oh! Bonjour a usted también, señorita.	Oh, bonjour, mademoiselle.	O-oh! Bonjour a lei, signorina.	O! Bonjour terug, miss.	Aaah! Bonjour para você também, moça.																		1632368612828
chap04_convo_01/E3B0F7C3-40305A79-BC463489-AC663948	Ah, you are American?	Ah, kommt ihr aus Amerika?	Ah, ¿sois estadounidenses?	Vous venez des États-Unis, non ?	Ah, siete straniere.	O, jullie zijn Amerikanen?	Vocês são americanas?																		1632368612828
chap04_convo_01/AA683765-40851AC4-C25B5BBB-BBB5A3F4	Yes, we are.  There is so much cheese here! What would you recommend?	Ja, ganz genau. Hier gibt es ja so viel Käse. Was würdest du denn empfehlen?	Sí, así es. ¡Qué cantidad de queso hay aquí! ¿Cuál nos recomienda?	Absolument. Regardez-moi tout ce fromage ! Que nous conseilleriez-vous ?	Esatto. Quanti formaggi che ci sono qui! Cosa mi consiglia?	Ja, klopt. Wat een hoop kaas! Wat zou jij adviseren?	Com certeza. Tem tanto queijo aqui! Qual você recomenda?																		1632368612828
chap04_convo_01/7198974F-44E705D3-2E15F4BE-51D3495A	Well... what are you in the mood for?	Oh, nun ja ... Worauf habt ihr denn Appetit?	Bueno... ¿Qué os apetece?	Eh bien... Tout dépend de votre humeur !	Beh... oggi di che umore è lei?	Nou, waar heb je zin in?	Bem... qual a sua preferência?																		1632368612828
chap04_convo_02/F6720078-44F3C912-5B16CF9C-7AACA290	Mmm! I’m never saying no to cheesecake in the morning ever again!	Mmm! Ich werde nie mehr Nein zu Käsekuchen am Morgen sagen!	¡Mmm! ¡Creo que nunca más volveré a rechazar un trozo de tarta de queso por la mañana!	Hmm ! Je ne dis jamais non à une part de cheesecake le matin !	Mmh! Non dirò mai di no a una fetta di cheesecake al mattino, mai più!	Mam, ik zeg nooit meer nee tegen cheesecake als ontbijt.	Humm! Nunca mais recuso um cheesecake de manhã!																		1632368612828
chap04_convo_02/8200BBE9-40147E06-59335AA8-34775591	It’s settled, then! You’re taking food, and I’ll do art and scenery.	Dann ist es abgemacht! Du übernimmst das Essen und ich kümmere mich um die Kunst und Umgebung.	¡Decidido, entonces! Tú te encargas de la comida y yo me encargaré del arte y paisaje.	Dans ce cas, c’est réglé ! Tu t’occupes de la nourriture, et moi, de l’art et de l’architecture.	Allora è deciso! Tu prendi il cibo, io mi occupo dell'arte e del panorama.	Dat is geregeld. Jij doet het eten en ik doe kunst en omgeving.	Está decidido! Você cuida da culinária, e eu da arte e do cenário.																		1632368612828
chap04_convo_02/B807BBBE-4ACF2A7A-DB09D5BB-B5D2E9E6	H-hey, I didn’t say anything about food…	H-he, ich hatte nie etwas über Essen gesagt ...	Eh, yo no he dicho nada de comida...	Hé, je n’ai pas parlé de nourriture...	Ehi, io non ho parlato di cibo...	Hé, ik heb niets gezegd over eten.	Ei, não falei nada sobre culinária...																		1632368612828
chap04_convo_02/05BDC352-4E8B0EF2-3ED35F85-FE25C1AD	But oh, what the heck? Sure. Paris has great food. What could go wrong?	Aber he, warum nicht? Okay. In Paris gibt es großartiges Essen. Was kann da schon schiefgehen?	Pero... ¿qué demonios? Claro. En París hay una comida increíble. ¿Qué podría salir mal?	Mais... Très bien. Paris est ca capitale de la gastronomie. Pourquoi ça se passerait mal ?	Ma, ehi, cosa diamine...? Certo. Parigi offre cibo squisito. Cosa potrebbe capitarci di brutto?	Maar ach, waarom ook niet. Parijs heeft heerlijke restaurants. Wat kan er misgaan?	Mas, que diacho? Claro. A gastronomia de Paris é incrível. O que pode dar errado?																		1632368612828
chap04_convo_02/3E17290F-43ABE364-BE7632BD-DFC49A46	Nice. Good for you. But I don’t even know where to begin with "art and scenery."	Sehr gut. Das freut mich für dich. Aber ich habe keine Ahnung, wo ich beim Thema "Kunst und Umgebung" ansetzen soll.	Bien. Me alegro por ti. Pero yo no sé ni por dónde empezar con lo de «arte y paisaje».	Bon, comme tu voudras. Mais je ne sais même pas par où commencer, en ce qui concerne l’art et l’architecture.	Bene. Buon per te. Io non so nemmeno da dove iniziare con "l'arte e il panorama".	Prima. Jij blij. Maar ik heb geen idee wat ik met ‘kunst en natuur’ aan moet.	Legal. Que bom para você. Mas nem sei por onde começar com "arte e cenário".																		1632368612828
chap04_convo_02/B0EAB9DE-4DC701D4-B382F3A1-98F17FD9	It can’t be <b>that</b> hard. Look around! There's, like, statues and gargoyles everywhere!	Na, <b>so</b> schwer kann das auch nicht sein. Sieh dich doch einfach um! Hier gibt es überall Statuen und gruselige Wasserspeier!	No puede ser <b>tan</b> complicado. ¡Mira a tu alrededor! ¡Hay estatuas y gárgolas por todas partes!	Ça ne doit pas être <b>si</b> difficile. Regarde autour de toi ! IL y a des statues et des gargouilles partout !	Non sarà mica <b>così</b> difficile. Guardati intorno! Ci sono, ehm, statue e gargoyle ovunque!	<b>Zo</b> moeilijk zal het niet zijn. Kijk goed! Ik zie overal standbeelden en waterspuwers.	Não pode ser <b>tão</b> difícil. Olhe em volta! Tem estátuas e gárgulas por todo lado!																		1632368612828
chap04_convo_02/DEB4B039-4B1B659D-3F920989-AA29FBF1	True, but I’d be more comfortable if I had a guide…	Das stimmt ja auch. Aber wir wäre wohler, wenn ich einen Stadtführer hätte ...	Sí, pero me sentiría más cómoda si tuviéramos un guía...	C’est vrai. Mais je serais plus à l’aise avec un guide...	Vero, ma sarei molto più a mio agio se avessi una guida...	Klopt, maar ik had toch graag een gids gehad.	É verdade, mas me sentiria melhor com um guia...																		1632368612828
chap04_convo_02/E324B849-4C02EBB4-DB2B13A0-BBB6AFD2	Why don’t we eat some more first? I’m sure we can plan something.	Warum essen wir nicht erst etwas? Wir können uns bestimmt eine Strategie dafür überlegen.	¿Por qué no comemos algo primero? Seguro que se nos ocurre algo.	Pourquoi ne pas manger un morceau d’abord ? On va trouver une solution.	Perché prima non ci mangiamo qualcos'altro? Sono certa che poi potremo fare altri programmi.	Zullen we eerst wat eten? Dan bedenken we wel wat.	Que tal comer mais um pouco antes? Sei que pensaremos em algo.																		1632368612828
chap04_convo_03/C7C74177-44BD85C6-F7B649B1-6E5A74E8	E-excuse-moi. I couldn’t help but listen to your conversation…	E-excuse-moi. Ich kam nicht umher, eure Unterhaltung zu überhören ...	E-excuse-moi. No he podido evitar escuchar vuestra conversación...	Excusez-moi. Je n’ai pas pu m’empêcher d’entendre votre conversation...	E-excuse-moi. Non ho potuto non ascoltare la vostra conversazione…	E-Excuse-moi. Ik hoorde jullie toevallig praten…	E-excuse-moi. Não pude evitar ouvir a conversa...																		1632368794529
chap04_convo_03/F4B22575-41E84481-3E788FA9-3AAB5786	Gosh, were we really talking that loud?	Herrje, haben wir wirklich so laut geredet?	Vaya, ¿de verdad estábamos hablando tan alto?	Bon sang, est-ce qu’on parle si fort que ça ?	Cielo, parliamo a voce tanto alta?	Jeetje, praten we echt zo hard?	Nossa, estávamos falando tão alto?																		1632368794529
chap04_convo_03/E417A5DF-40E172E2-1FBEE1AC-018AC48D	"We?"	"Wir?"	«¿Nosotras?»	« On » ?	"Parliamo"?	‘We’?	"Nós?"																		1632368794529
chap04_convo_03/6F74B4E0-469C7573-D00A9E90-97A317AC	You said you needed a guide? For art and museums?	Ihr habt erwähnt, dass Ihr einen Stadtführer sucht? Für Kunst und Museen?	Decíais que necesitabais un guía. De arte y museos.	Vous avez dit avoir besoin d’un guide ? Spécialisé dans l’art et les musées ?	Sei tu che hai detto di volere una guida? Per l'arte e i musei?	Hebben jullie een gids nodig? Voor kunst en musea?	Você disse que precisava de um guia? Para arte e museus?																		1632368794529
chap04_convo_03/C75006F1-457C8197-7C35189A-1DADB37F	I am an art history student here in Paris. I’d be happy to help!	Ich studiere hier in Paris Kunstgeschichte. Ich helfe sehr gerne!	Yo estudio historia aquí en París. ¡Estaría encantada de ayudaros!	Je suis étudiante en histoire de l’art, ici, à Paris. Je serais ravie de vous aider !	Io sono una studentessa di storia dell'arte qui a Parigi. Sarei felice di aiutarti!	Ik studeer kunstgeschiedenis hier in Parijs. Ik wil jullie graag helpen.	Sou estudante de história aqui em Paris. Ficaria feliz em ajudar!																		1632368794529
chap04_convo_03/C9918175-4EC77FAA-DD181CA8-393BD471	Oh, I don’t think we can afford a guide...	Oh, ich glaube nicht, dass wir uns eine Stadtführerin leisten können ...	Oh, no sé si podemos permitirnos un guía...	Oh, nous n’avons pas les moyens de nous payer les services d’une guide...	Oh, non credo possiamo permetterci una guida...	O, ik denk niet dat we een gids kunnen betalen...	Ah, acho que não podemos pagar um guia...																		1632368794529
chap04_convo_03/EA33F9BD-47D1B635-7032B2B2-61815FB1	Oh no! I am not thinking for you to pay. I actually am looking for the chance to practice my English.	Aber nicht doch! Ich will ja gar kein Geld. Ich bin eigentlich nur auf der Suche nach einer Möglichkeit, mein Englisch zu üben.	¡Oh, no! No quiero dinero. En realidad, lo que quiero es practicar vuestro idioma.	Oh non ! Vous n’avez pas besoin de me payer. En fait, ce serait pour moi l’occasion d’approfondir mes connaissances.	Oh no! Non pensavo di farvi pagare. In realtà sto cercando un'occasione per parlare meglio la vostra lingua.	O nee, jullie hoeven me niet te betalen. Ik wil juist mijn Engels oefenen.	Nem precisa! Não pensava em cobrar de você. Na verdade, gostaria de aproveitar a chance para melhorar meu inglês.																		1632368794529
chap04_convo_03/6916433E-4B03AB01-A0AAC483-B65C2714	Practice? But it is perfect already!	Üben? Aber es ist doch schon perfekt!	¿Practicar? ¡Pero si ya lo hablas muy bien!	Approfondir ? Mais vous devez savoir déjà plein de choses !	Parlare meglio? Ma sei già bravissima così!	Oefenen? Maar je spreekt het al ontzettend goed.	Melhorar? Mas você já fala muito bem!																		1632368794529
chap04_convo_03/9CE3A243-4E52C45C-63B6D3A5-20C7ADC2	Oh, this is not true! But thank you for the compliment. Please, it would be a great help to me as well.	Oh, das stimmt leider nicht, aber vielen Dank für das Kompliment. Es würde mir wirklich sehr helfen.	¡Qué va! Pero muchas gracias por el cumplido. Vosotras me estaríais ayudando también a mí.	Oh, c’est gentil, merci du compliment. Nous pourrions nous entraider.	Oh, non è vero! Ma grazie per il complimento. Ti prego, anche per me sarebbe di grande aiuto.	Dat is overdreven, maar bedankt voor het compliment. Alsjeblieft, ik zou er ook veel van leren.	Ah, não é verdade! Mas agradeço o elogio. Por favor, seria ótimo para mim também.																		1632368794529
